id,pokemon_id,back_default,back_female,back_shiny,back_shiny_female,front_default,front_female,front_shiny,front_shiny_female,gen_eight_front_default,gen_eight_front_shiny,created_at,updated_at
404,404,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/404.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/female/404.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/404.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/female/404.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/404.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/female/404.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/404.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/female/404.png,https://www.serebii.net/swordshield/pokemon/404.png,https://www.serebii.net/Shiny/SWSH/404.png,2020-11-05 21:22:13.036984,2020-11-05 21:22:13.036984
405,405,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/405.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/female/405.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/405.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/female/405.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/405.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/female/405.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/405.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/female/405.png,https://www.serebii.net/swordshield/pokemon/405.png,https://www.serebii.net/Shiny/SWSH/405.png,2020-11-05 21:22:13.489704,2020-11-05 21:22:13.489704
406,406,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/406.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/406.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/406.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/406.png,,https://www.serebii.net/swordshield/pokemon/406.png,https://www.serebii.net/Shiny/SWSH/406.png,2020-11-05 21:22:14.374381,2020-11-05 21:22:14.374381
407,407,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/407.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/female/407.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/407.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/female/407.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/407.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/female/407.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/407.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/female/407.png,https://www.serebii.net/swordshield/pokemon/407.png,https://www.serebii.net/Shiny/SWSH/407.png,2020-11-05 21:22:15.223919,2020-11-05 21:22:15.223919
408,408,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/408.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/408.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/408.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/408.png,,https://www.serebii.net/swordshield/pokemon/408.png,https://www.serebii.net/Shiny/SWSH/408.png,2020-11-05 21:22:15.923093,2020-11-05 21:22:15.923093
409,409,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/409.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/409.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/409.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/409.png,,https://www.serebii.net/swordshield/pokemon/409.png,https://www.serebii.net/Shiny/SWSH/409.png,2020-11-05 21:22:16.614786,2020-11-05 21:22:16.614786
410,410,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/410.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/410.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/410.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/410.png,,https://www.serebii.net/swordshield/pokemon/410.png,https://www.serebii.net/Shiny/SWSH/410.png,2020-11-05 21:22:17.36376,2020-11-05 21:22:17.36376
411,411,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/411.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/411.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/411.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/411.png,,https://www.serebii.net/swordshield/pokemon/411.png,https://www.serebii.net/Shiny/SWSH/411.png,2020-11-05 21:22:18.117063,2020-11-05 21:22:18.117063
412,412,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/412.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/412.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/412.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/412.png,,https://www.serebii.net/swordshield/pokemon/412.png,https://www.serebii.net/Shiny/SWSH/412.png,2020-11-05 21:22:18.940584,2020-11-05 21:22:18.940584
413,413,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/413.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/413.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/413.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/413.png,,https://www.serebii.net/swordshield/pokemon/413.png,https://www.serebii.net/Shiny/SWSH/413.png,2020-11-05 21:22:19.770084,2020-11-05 21:22:19.770084
414,414,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/414.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/414.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/414.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/414.png,,https://www.serebii.net/swordshield/pokemon/414.png,https://www.serebii.net/Shiny/SWSH/414.png,2020-11-05 21:22:20.536131,2020-11-05 21:22:20.536131
428,428,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/428.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/428.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/428.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/428.png,,https://www.serebii.net/swordshield/pokemon/428.png,https://www.serebii.net/Shiny/SWSH/428.png,2020-11-05 21:22:33.360729,2020-11-05 21:22:33.360729
415,415,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/415.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/415.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/415.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/female/415.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/415.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/female/415.png,https://www.serebii.net/swordshield/pokemon/415.png,https://www.serebii.net/Shiny/SWSH/415.png,2020-11-05 21:22:21.254746,2020-11-05 21:22:21.254746
416,416,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/416.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/416.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/416.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/416.png,,https://www.serebii.net/swordshield/pokemon/416.png,https://www.serebii.net/Shiny/SWSH/416.png,2020-11-05 21:22:22.07163,2020-11-05 21:22:22.07163
417,417,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/417.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/417.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/417.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/female/417.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/417.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/female/417.png,https://www.serebii.net/swordshield/pokemon/417.png,https://www.serebii.net/Shiny/SWSH/417.png,2020-11-05 21:22:23.386194,2020-11-05 21:22:23.386194
418,418,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/418.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/female/418.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/418.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/female/418.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/418.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/female/418.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/418.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/female/418.png,https://www.serebii.net/swordshield/pokemon/418.png,https://www.serebii.net/Shiny/SWSH/418.png,2020-11-05 21:22:24.117408,2020-11-05 21:22:24.117408
419,419,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/419.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/female/419.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/419.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/female/419.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/419.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/female/419.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/419.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/female/419.png,https://www.serebii.net/swordshield/pokemon/419.png,https://www.serebii.net/Shiny/SWSH/419.png,2020-11-05 21:22:24.818952,2020-11-05 21:22:24.818952
420,420,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/420.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/420.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/420.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/420.png,,https://www.serebii.net/swordshield/pokemon/420.png,https://www.serebii.net/Shiny/SWSH/420.png,2020-11-05 21:22:25.426467,2020-11-05 21:22:25.426467
421,421,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/421.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/421.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/421.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/421.png,,https://www.serebii.net/swordshield/pokemon/421.png,https://www.serebii.net/Shiny/SWSH/421.png,2020-11-05 21:22:25.990463,2020-11-05 21:22:25.990463
422,422,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/422.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/422.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/422.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/422.png,,https://www.serebii.net/swordshield/pokemon/422.png,https://www.serebii.net/Shiny/SWSH/422.png,2020-11-05 21:22:26.775991,2020-11-05 21:22:26.775991
423,423,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/423.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/423.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/423.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/423.png,,https://www.serebii.net/swordshield/pokemon/423.png,https://www.serebii.net/Shiny/SWSH/423.png,2020-11-05 21:22:27.65547,2020-11-05 21:22:27.65547
424,424,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/424.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/female/424.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/424.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/female/424.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/424.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/female/424.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/424.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/female/424.png,https://www.serebii.net/swordshield/pokemon/424.png,https://www.serebii.net/Shiny/SWSH/424.png,2020-11-05 21:22:29.063368,2020-11-05 21:22:29.063368
425,425,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/425.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/425.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/425.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/425.png,,https://www.serebii.net/swordshield/pokemon/425.png,https://www.serebii.net/Shiny/SWSH/425.png,2020-11-05 21:22:29.968567,2020-11-05 21:22:29.968567
426,426,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/426.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/426.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/426.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/426.png,,https://www.serebii.net/swordshield/pokemon/426.png,https://www.serebii.net/Shiny/SWSH/426.png,2020-11-05 21:22:30.822628,2020-11-05 21:22:30.822628
427,427,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/427.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/427.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/427.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/427.png,,https://www.serebii.net/swordshield/pokemon/427.png,https://www.serebii.net/Shiny/SWSH/427.png,2020-11-05 21:22:32.466987,2020-11-05 21:22:32.466987
429,429,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/429.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/429.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/429.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/429.png,,https://www.serebii.net/swordshield/pokemon/429.png,https://www.serebii.net/Shiny/SWSH/429.png,2020-11-05 21:22:34.046137,2020-11-05 21:22:34.046137
430,430,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/430.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/430.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/430.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/430.png,,https://www.serebii.net/swordshield/pokemon/430.png,https://www.serebii.net/Shiny/SWSH/430.png,2020-11-05 21:22:34.713031,2020-11-05 21:22:34.713031
431,431,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/431.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/431.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/431.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/431.png,,https://www.serebii.net/swordshield/pokemon/431.png,https://www.serebii.net/Shiny/SWSH/431.png,2020-11-05 21:22:35.426427,2020-11-05 21:22:35.426427
432,432,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/432.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/432.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/432.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/432.png,,https://www.serebii.net/swordshield/pokemon/432.png,https://www.serebii.net/Shiny/SWSH/432.png,2020-11-05 21:22:36.183506,2020-11-05 21:22:36.183506
433,433,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/433.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/433.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/433.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/433.png,,https://www.serebii.net/swordshield/pokemon/433.png,https://www.serebii.net/Shiny/SWSH/433.png,2020-11-05 21:22:36.783696,2020-11-05 21:22:36.783696
434,434,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/434.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/434.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/434.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/434.png,,https://www.serebii.net/swordshield/pokemon/434.png,https://www.serebii.net/Shiny/SWSH/434.png,2020-11-05 21:22:37.670621,2020-11-05 21:22:37.670621
435,435,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/435.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/435.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/435.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/435.png,,https://www.serebii.net/swordshield/pokemon/435.png,https://www.serebii.net/Shiny/SWSH/435.png,2020-11-05 21:22:38.564988,2020-11-05 21:22:38.564988
436,436,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/436.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/436.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/436.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/436.png,,https://www.serebii.net/swordshield/pokemon/436.png,https://www.serebii.net/Shiny/SWSH/436.png,2020-11-05 21:22:39.581399,2020-11-05 21:22:39.581399
437,437,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/437.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/437.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/437.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/437.png,,https://www.serebii.net/swordshield/pokemon/437.png,https://www.serebii.net/Shiny/SWSH/437.png,2020-11-05 21:22:41.196543,2020-11-05 21:22:41.196543
438,438,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/438.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/438.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/438.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/438.png,,https://www.serebii.net/swordshield/pokemon/438.png,https://www.serebii.net/Shiny/SWSH/438.png,2020-11-05 21:22:41.986377,2020-11-05 21:22:41.986377
439,439,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/439.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/439.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/439.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/439.png,,https://www.serebii.net/swordshield/pokemon/439.png,https://www.serebii.net/Shiny/SWSH/439.png,2020-11-05 21:22:43.526987,2020-11-05 21:22:43.526987
440,440,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/440.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/440.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/440.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/440.png,,https://www.serebii.net/swordshield/pokemon/440.png,https://www.serebii.net/Shiny/SWSH/440.png,2020-11-05 21:22:44.254208,2020-11-05 21:22:44.254208
441,441,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/441.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/441.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/441.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/441.png,,https://www.serebii.net/swordshield/pokemon/441.png,https://www.serebii.net/Shiny/SWSH/441.png,2020-11-05 21:22:45.424539,2020-11-05 21:22:45.424539
442,442,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/442.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/442.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/442.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/442.png,,https://www.serebii.net/swordshield/pokemon/442.png,https://www.serebii.net/Shiny/SWSH/442.png,2020-11-05 21:22:46.222941,2020-11-05 21:22:46.222941
443,443,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/443.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/female/443.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/443.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/female/443.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/443.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/female/443.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/443.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/female/443.png,https://www.serebii.net/swordshield/pokemon/443.png,https://www.serebii.net/Shiny/SWSH/443.png,2020-11-05 21:22:47.006327,2020-11-05 21:22:47.006327
444,444,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/444.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/female/444.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/444.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/female/444.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/444.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/female/444.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/444.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/female/444.png,https://www.serebii.net/swordshield/pokemon/444.png,https://www.serebii.net/Shiny/SWSH/444.png,2020-11-05 21:22:47.864159,2020-11-05 21:22:47.864159
445,445,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/445.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/female/445.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/445.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/female/445.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/445.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/female/445.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/445.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/female/445.png,https://www.serebii.net/swordshield/pokemon/445.png,https://www.serebii.net/Shiny/SWSH/445.png,2020-11-05 21:22:48.643487,2020-11-05 21:22:48.643487
446,446,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/446.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/446.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/446.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/446.png,,https://www.serebii.net/swordshield/pokemon/446.png,https://www.serebii.net/Shiny/SWSH/446.png,2020-11-05 21:22:49.440236,2020-11-05 21:22:49.440236
447,447,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/447.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/447.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/447.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/447.png,,https://www.serebii.net/swordshield/pokemon/447.png,https://www.serebii.net/Shiny/SWSH/447.png,2020-11-05 21:22:50.29733,2020-11-05 21:22:50.29733
448,448,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/448.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/448.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/448.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/448.png,,https://www.serebii.net/swordshield/pokemon/448.png,https://www.serebii.net/Shiny/SWSH/448.png,2020-11-05 21:22:51.089098,2020-11-05 21:22:51.089098
449,449,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/449.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/female/449.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/449.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/female/449.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/449.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/female/449.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/449.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/female/449.png,https://www.serebii.net/swordshield/pokemon/449.png,https://www.serebii.net/Shiny/SWSH/449.png,2020-11-05 21:22:51.621589,2020-11-05 21:22:51.621589
