id,pokemon_id,ability_id,is_hidden,created_at,updated_at
698,272,44,f,2020-11-05 21:20:06.87559,2020-11-05 21:20:06.87559
699,272,20,t,2020-11-05 21:20:06.962532,2020-11-05 21:20:06.962532
700,273,34,f,2020-11-05 21:20:07.557876,2020-11-05 21:20:07.557876
701,273,48,f,2020-11-05 21:20:07.642202,2020-11-05 21:20:07.642202
702,273,124,t,2020-11-05 21:20:07.728511,2020-11-05 21:20:07.728511
703,274,34,f,2020-11-05 21:20:08.38815,2020-11-05 21:20:08.38815
704,274,48,f,2020-11-05 21:20:08.477109,2020-11-05 21:20:08.477109
705,274,124,t,2020-11-05 21:20:08.560263,2020-11-05 21:20:08.560263
706,275,34,f,2020-11-05 21:20:09.219094,2020-11-05 21:20:09.219094
707,275,48,f,2020-11-05 21:20:09.309395,2020-11-05 21:20:09.309395
708,275,124,t,2020-11-05 21:20:09.39046,2020-11-05 21:20:09.39046
709,276,62,f,2020-11-05 21:20:10.03551,2020-11-05 21:20:10.03551
710,276,113,t,2020-11-05 21:20:10.113579,2020-11-05 21:20:10.113579
711,277,62,f,2020-11-05 21:20:10.830068,2020-11-05 21:20:10.830068
712,277,113,t,2020-11-05 21:20:10.913941,2020-11-05 21:20:10.913941
713,278,51,f,2020-11-05 21:20:11.650104,2020-11-05 21:20:11.650104
714,278,93,f,2020-11-05 21:20:11.743891,2020-11-05 21:20:11.743891
715,278,44,t,2020-11-05 21:20:11.83595,2020-11-05 21:20:11.83595
716,279,51,f,2020-11-05 21:20:12.55653,2020-11-05 21:20:12.55653
717,279,2,f,2020-11-05 21:20:12.638507,2020-11-05 21:20:12.638507
718,279,44,t,2020-11-05 21:20:12.720855,2020-11-05 21:20:12.720855
719,280,28,f,2020-11-05 21:20:13.629209,2020-11-05 21:20:13.629209
720,280,36,f,2020-11-05 21:20:13.71465,2020-11-05 21:20:13.71465
721,280,140,t,2020-11-05 21:20:13.825187,2020-11-05 21:20:13.825187
722,281,28,f,2020-11-05 21:20:14.570963,2020-11-05 21:20:14.570963
723,281,36,f,2020-11-05 21:20:14.655573,2020-11-05 21:20:14.655573
724,281,140,t,2020-11-05 21:20:14.73021,2020-11-05 21:20:14.73021
725,282,28,f,2020-11-05 21:20:15.4209,2020-11-05 21:20:15.4209
726,282,36,f,2020-11-05 21:20:15.514885,2020-11-05 21:20:15.514885
727,282,140,t,2020-11-05 21:20:15.59723,2020-11-05 21:20:15.59723
728,283,33,f,2020-11-05 21:20:16.26672,2020-11-05 21:20:16.26672
729,283,44,t,2020-11-05 21:20:16.35078,2020-11-05 21:20:16.35078
730,284,22,f,2020-11-05 21:20:17.042206,2020-11-05 21:20:17.042206
731,284,127,t,2020-11-05 21:20:17.2001,2020-11-05 21:20:17.2001
732,285,27,f,2020-11-05 21:20:17.859226,2020-11-05 21:20:17.859226
733,285,90,f,2020-11-05 21:20:17.940325,2020-11-05 21:20:17.940325
734,285,95,t,2020-11-05 21:20:18.024339,2020-11-05 21:20:18.024339
735,286,27,f,2020-11-05 21:20:18.809656,2020-11-05 21:20:18.809656
736,286,90,f,2020-11-05 21:20:18.899078,2020-11-05 21:20:18.899078
737,286,101,t,2020-11-05 21:20:18.982378,2020-11-05 21:20:18.982378
738,287,54,f,2020-11-05 21:20:19.589642,2020-11-05 21:20:19.589642
739,288,72,f,2020-11-05 21:20:20.209166,2020-11-05 21:20:20.209166
740,289,54,f,2020-11-05 21:20:20.809656,2020-11-05 21:20:20.809656
741,290,14,f,2020-11-05 21:20:21.566509,2020-11-05 21:20:21.566509
742,290,50,t,2020-11-05 21:20:21.669435,2020-11-05 21:20:21.669435
743,291,3,f,2020-11-05 21:20:22.46864,2020-11-05 21:20:22.46864
744,291,151,t,2020-11-05 21:20:22.548373,2020-11-05 21:20:22.548373
745,292,25,f,2020-11-05 21:20:23.230798,2020-11-05 21:20:23.230798
746,293,43,f,2020-11-05 21:20:23.867953,2020-11-05 21:20:23.867953
747,293,155,t,2020-11-05 21:20:23.956812,2020-11-05 21:20:23.956812
748,294,43,f,2020-11-05 21:20:25.328563,2020-11-05 21:20:25.328563
749,294,113,t,2020-11-05 21:20:25.396935,2020-11-05 21:20:25.396935
750,295,43,f,2020-11-05 21:20:25.946439,2020-11-05 21:20:25.946439
751,295,113,t,2020-11-05 21:20:26.037369,2020-11-05 21:20:26.037369
752,296,47,f,2020-11-05 21:20:26.603424,2020-11-05 21:20:26.603424
753,296,62,f,2020-11-05 21:20:26.68749,2020-11-05 21:20:26.68749
754,296,125,t,2020-11-05 21:20:26.775925,2020-11-05 21:20:26.775925
755,297,47,f,2020-11-05 21:20:27.365964,2020-11-05 21:20:27.365964
756,297,62,f,2020-11-05 21:20:27.47416,2020-11-05 21:20:27.47416
757,297,125,t,2020-11-05 21:20:27.566448,2020-11-05 21:20:27.566448
758,298,47,f,2020-11-05 21:20:28.252331,2020-11-05 21:20:28.252331
759,298,37,f,2020-11-05 21:20:28.338332,2020-11-05 21:20:28.338332
760,298,157,t,2020-11-05 21:20:28.424799,2020-11-05 21:20:28.424799
761,299,5,f,2020-11-05 21:20:28.964434,2020-11-05 21:20:28.964434
762,299,42,f,2020-11-05 21:20:29.043582,2020-11-05 21:20:29.043582
763,299,159,t,2020-11-05 21:20:29.123532,2020-11-05 21:20:29.123532
764,300,56,f,2020-11-05 21:20:29.812815,2020-11-05 21:20:29.812815
765,300,96,f,2020-11-05 21:20:29.894348,2020-11-05 21:20:29.894348
766,300,147,t,2020-11-05 21:20:29.977563,2020-11-05 21:20:29.977563
767,301,56,f,2020-11-05 21:20:30.702294,2020-11-05 21:20:30.702294
768,301,96,f,2020-11-05 21:20:30.787558,2020-11-05 21:20:30.787558
769,301,147,t,2020-11-05 21:20:30.877738,2020-11-05 21:20:30.877738
770,302,51,f,2020-11-05 21:20:31.553332,2020-11-05 21:20:31.553332
771,302,100,f,2020-11-05 21:20:31.645722,2020-11-05 21:20:31.645722
772,302,158,t,2020-11-05 21:20:31.732054,2020-11-05 21:20:31.732054
773,303,52,f,2020-11-05 21:20:32.716528,2020-11-05 21:20:32.716528
774,303,22,f,2020-11-05 21:20:32.7943,2020-11-05 21:20:32.7943
775,303,125,t,2020-11-05 21:20:32.891342,2020-11-05 21:20:32.891342
776,304,5,f,2020-11-05 21:20:33.563388,2020-11-05 21:20:33.563388
777,304,69,f,2020-11-05 21:20:33.646699,2020-11-05 21:20:33.646699
778,304,134,t,2020-11-05 21:20:33.731918,2020-11-05 21:20:33.731918
779,305,5,f,2020-11-05 21:20:34.526347,2020-11-05 21:20:34.526347
780,305,69,f,2020-11-05 21:20:34.60419,2020-11-05 21:20:34.60419
781,305,134,t,2020-11-05 21:20:34.662396,2020-11-05 21:20:34.662396
782,306,5,f,2020-11-05 21:20:35.1422,2020-11-05 21:20:35.1422
783,306,69,f,2020-11-05 21:20:35.203783,2020-11-05 21:20:35.203783
784,306,134,t,2020-11-05 21:20:35.264098,2020-11-05 21:20:35.264098
785,307,74,f,2020-11-05 21:20:36.778219,2020-11-05 21:20:36.778219
786,307,140,t,2020-11-05 21:20:36.854601,2020-11-05 21:20:36.854601
787,308,74,f,2020-11-05 21:20:38.619849,2020-11-05 21:20:38.619849
788,308,140,t,2020-11-05 21:20:38.663153,2020-11-05 21:20:38.663153
789,309,9,f,2020-11-05 21:20:39.592955,2020-11-05 21:20:39.592955
790,309,31,f,2020-11-05 21:20:39.67829,2020-11-05 21:20:39.67829
791,309,58,t,2020-11-05 21:20:39.791337,2020-11-05 21:20:39.791337
792,310,9,f,2020-11-05 21:20:40.430239,2020-11-05 21:20:40.430239
793,310,31,f,2020-11-05 21:20:40.513696,2020-11-05 21:20:40.513696
794,310,58,t,2020-11-05 21:20:40.604092,2020-11-05 21:20:40.604092
795,311,57,f,2020-11-05 21:20:41.221945,2020-11-05 21:20:41.221945
796,311,31,t,2020-11-05 21:20:41.303844,2020-11-05 21:20:41.303844
797,312,58,f,2020-11-05 21:20:41.872653,2020-11-05 21:20:41.872653
798,312,10,t,2020-11-05 21:20:41.951444,2020-11-05 21:20:41.951444
799,313,35,f,2020-11-05 21:20:42.629873,2020-11-05 21:20:42.629873
800,313,68,f,2020-11-05 21:20:42.714471,2020-11-05 21:20:42.714471
801,313,158,t,2020-11-05 21:20:42.795742,2020-11-05 21:20:42.795742
802,314,12,f,2020-11-05 21:20:43.378639,2020-11-05 21:20:43.378639
803,314,110,f,2020-11-05 21:20:43.458023,2020-11-05 21:20:43.458023
804,314,158,t,2020-11-05 21:20:43.571423,2020-11-05 21:20:43.571423
805,315,30,f,2020-11-05 21:20:44.258683,2020-11-05 21:20:44.258683
806,315,38,f,2020-11-05 21:20:44.344539,2020-11-05 21:20:44.344539
807,315,102,t,2020-11-05 21:20:44.428969,2020-11-05 21:20:44.428969
808,316,64,f,2020-11-05 21:20:45.046415,2020-11-05 21:20:45.046415
809,316,60,f,2020-11-05 21:20:45.139331,2020-11-05 21:20:45.139331
810,316,82,t,2020-11-05 21:20:45.219888,2020-11-05 21:20:45.219888
811,317,64,f,2020-11-05 21:20:46.423871,2020-11-05 21:20:46.423871
812,317,60,f,2020-11-05 21:20:46.481433,2020-11-05 21:20:46.481433
813,317,82,t,2020-11-05 21:20:46.559229,2020-11-05 21:20:46.559229
814,318,24,f,2020-11-05 21:20:47.172879,2020-11-05 21:20:47.172879
815,318,3,t,2020-11-05 21:20:47.25625,2020-11-05 21:20:47.25625
816,319,24,f,2020-11-05 21:20:48.009016,2020-11-05 21:20:48.009016
817,319,3,t,2020-11-05 21:20:48.096105,2020-11-05 21:20:48.096105
818,320,41,f,2020-11-05 21:20:50.954761,2020-11-05 21:20:50.954761
819,320,12,f,2020-11-05 21:20:51.028129,2020-11-05 21:20:51.028129
820,320,46,t,2020-11-05 21:20:51.117803,2020-11-05 21:20:51.117803
821,321,41,f,2020-11-05 21:20:52.554043,2020-11-05 21:20:52.554043
822,321,12,f,2020-11-05 21:20:52.61058,2020-11-05 21:20:52.61058
823,321,46,t,2020-11-05 21:20:52.669812,2020-11-05 21:20:52.669812
824,322,12,f,2020-11-05 21:20:53.349567,2020-11-05 21:20:53.349567
825,322,86,f,2020-11-05 21:20:53.456985,2020-11-05 21:20:53.456985
826,322,20,t,2020-11-05 21:20:53.541328,2020-11-05 21:20:53.541328
827,323,40,f,2020-11-05 21:20:54.342938,2020-11-05 21:20:54.342938
828,323,116,f,2020-11-05 21:20:54.429764,2020-11-05 21:20:54.429764
829,323,83,t,2020-11-05 21:20:54.57019,2020-11-05 21:20:54.57019
830,324,73,f,2020-11-05 21:20:55.748176,2020-11-05 21:20:55.748176
831,324,70,f,2020-11-05 21:20:55.838932,2020-11-05 21:20:55.838932
832,324,75,t,2020-11-05 21:20:55.917189,2020-11-05 21:20:55.917189
833,325,47,f,2020-11-05 21:20:56.517797,2020-11-05 21:20:56.517797
834,325,20,f,2020-11-05 21:20:56.604715,2020-11-05 21:20:56.604715
835,325,82,t,2020-11-05 21:20:56.695195,2020-11-05 21:20:56.695195
836,326,47,f,2020-11-05 21:20:57.324126,2020-11-05 21:20:57.324126
837,326,20,f,2020-11-05 21:20:57.40486,2020-11-05 21:20:57.40486
838,326,82,t,2020-11-05 21:20:57.514209,2020-11-05 21:20:57.514209
839,327,20,f,2020-11-05 21:20:58.145088,2020-11-05 21:20:58.145088
840,327,77,f,2020-11-05 21:20:58.235129,2020-11-05 21:20:58.235129
841,327,126,t,2020-11-05 21:20:58.35383,2020-11-05 21:20:58.35383
842,328,52,f,2020-11-05 21:20:58.98849,2020-11-05 21:20:58.98849
843,328,71,f,2020-11-05 21:20:59.07723,2020-11-05 21:20:59.07723
844,328,125,t,2020-11-05 21:20:59.161134,2020-11-05 21:20:59.161134
845,329,26,f,2020-11-05 21:20:59.801973,2020-11-05 21:20:59.801973
846,330,26,f,2020-11-05 21:21:00.506433,2020-11-05 21:21:00.506433
847,331,8,f,2020-11-05 21:21:01.984234,2020-11-05 21:21:01.984234
848,331,11,t,2020-11-05 21:21:02.041029,2020-11-05 21:21:02.041029
849,332,8,f,2020-11-05 21:21:02.811475,2020-11-05 21:21:02.811475
850,332,11,t,2020-11-05 21:21:02.914547,2020-11-05 21:21:02.914547
851,333,30,f,2020-11-05 21:21:03.623042,2020-11-05 21:21:03.623042
852,333,13,t,2020-11-05 21:21:03.726179,2020-11-05 21:21:03.726179
853,334,30,f,2020-11-05 21:21:05.313208,2020-11-05 21:21:05.313208
854,334,13,t,2020-11-05 21:21:05.393311,2020-11-05 21:21:05.393311
855,335,17,f,2020-11-05 21:21:06.028595,2020-11-05 21:21:06.028595
856,335,137,t,2020-11-05 21:21:06.106973,2020-11-05 21:21:06.106973
857,336,61,f,2020-11-05 21:21:06.674576,2020-11-05 21:21:06.674576
858,336,151,t,2020-11-05 21:21:06.770272,2020-11-05 21:21:06.770272
859,337,26,f,2020-11-05 21:21:07.554631,2020-11-05 21:21:07.554631
860,338,26,f,2020-11-05 21:21:08.276944,2020-11-05 21:21:08.276944
861,339,12,f,2020-11-05 21:21:08.903425,2020-11-05 21:21:08.903425
862,339,107,f,2020-11-05 21:21:08.986782,2020-11-05 21:21:08.986782
863,339,93,t,2020-11-05 21:21:09.07219,2020-11-05 21:21:09.07219
864,340,12,f,2020-11-05 21:21:09.75719,2020-11-05 21:21:09.75719
865,340,107,f,2020-11-05 21:21:09.844421,2020-11-05 21:21:09.844421
866,340,93,t,2020-11-05 21:21:09.928238,2020-11-05 21:21:09.928238
867,341,52,f,2020-11-05 21:21:10.628953,2020-11-05 21:21:10.628953
868,341,75,f,2020-11-05 21:21:10.744718,2020-11-05 21:21:10.744718
869,341,91,t,2020-11-05 21:21:10.827212,2020-11-05 21:21:10.827212
870,342,52,f,2020-11-05 21:21:12.035773,2020-11-05 21:21:12.035773
871,342,75,f,2020-11-05 21:21:12.12119,2020-11-05 21:21:12.12119
872,342,91,t,2020-11-05 21:21:12.205777,2020-11-05 21:21:12.205777
873,343,26,f,2020-11-05 21:21:13.584576,2020-11-05 21:21:13.584576
874,344,26,f,2020-11-05 21:21:14.262452,2020-11-05 21:21:14.262452
875,345,21,f,2020-11-05 21:21:15.558045,2020-11-05 21:21:15.558045
876,345,114,t,2020-11-05 21:21:15.641265,2020-11-05 21:21:15.641265
877,346,21,f,2020-11-05 21:21:16.35609,2020-11-05 21:21:16.35609
878,346,114,t,2020-11-05 21:21:16.43717,2020-11-05 21:21:16.43717
879,347,4,f,2020-11-05 21:21:17.061637,2020-11-05 21:21:17.061637
880,347,33,t,2020-11-05 21:21:17.152917,2020-11-05 21:21:17.152917
881,348,4,f,2020-11-05 21:21:17.925745,2020-11-05 21:21:17.925745
882,348,33,t,2020-11-05 21:21:17.999563,2020-11-05 21:21:17.999563
883,349,33,f,2020-11-05 21:21:18.822128,2020-11-05 21:21:18.822128
884,349,12,f,2020-11-05 21:21:18.905361,2020-11-05 21:21:18.905361
885,349,91,t,2020-11-05 21:21:19.024862,2020-11-05 21:21:19.024862
886,350,63,f,2020-11-05 21:21:20.319585,2020-11-05 21:21:20.319585
887,350,172,f,2020-11-05 21:21:20.399217,2020-11-05 21:21:20.399217
888,350,56,t,2020-11-05 21:21:20.491094,2020-11-05 21:21:20.491094
889,351,59,f,2020-11-05 21:21:21.12257,2020-11-05 21:21:21.12257
890,352,16,f,2020-11-05 21:21:21.712697,2020-11-05 21:21:21.712697
891,352,168,t,2020-11-05 21:21:21.800593,2020-11-05 21:21:21.800593
892,353,15,f,2020-11-05 21:21:23.017994,2020-11-05 21:21:23.017994
893,353,119,f,2020-11-05 21:21:23.10108,2020-11-05 21:21:23.10108
894,353,130,t,2020-11-05 21:21:23.18286,2020-11-05 21:21:23.18286
895,354,15,f,2020-11-05 21:21:23.775522,2020-11-05 21:21:23.775522
896,354,119,f,2020-11-05 21:21:23.856904,2020-11-05 21:21:23.856904
897,354,130,t,2020-11-05 21:21:23.968705,2020-11-05 21:21:23.968705
898,355,26,f,2020-11-05 21:21:25.406663,2020-11-05 21:21:25.406663
899,355,119,t,2020-11-05 21:21:25.510384,2020-11-05 21:21:25.510384
900,356,46,f,2020-11-05 21:21:26.695618,2020-11-05 21:21:26.695618
901,356,119,t,2020-11-05 21:21:26.773158,2020-11-05 21:21:26.773158
902,357,34,f,2020-11-05 21:21:27.632415,2020-11-05 21:21:27.632415
903,357,94,f,2020-11-05 21:21:27.790899,2020-11-05 21:21:27.790899
904,357,139,t,2020-11-05 21:21:27.983738,2020-11-05 21:21:27.983738
905,358,26,f,2020-11-05 21:21:28.649612,2020-11-05 21:21:28.649612
906,359,46,f,2020-11-05 21:21:29.462239,2020-11-05 21:21:29.462239
907,359,105,f,2020-11-05 21:21:29.571606,2020-11-05 21:21:29.571606
908,359,154,t,2020-11-05 21:21:29.670488,2020-11-05 21:21:29.670488
909,360,23,f,2020-11-05 21:21:30.670661,2020-11-05 21:21:30.670661
910,360,140,t,2020-11-05 21:21:30.772534,2020-11-05 21:21:30.772534
911,361,39,f,2020-11-05 21:21:32.285241,2020-11-05 21:21:32.285241
912,361,115,f,2020-11-05 21:21:32.371918,2020-11-05 21:21:32.371918
913,361,141,t,2020-11-05 21:21:32.422274,2020-11-05 21:21:32.422274
914,362,39,f,2020-11-05 21:21:33.116128,2020-11-05 21:21:33.116128
915,362,115,f,2020-11-05 21:21:33.176571,2020-11-05 21:21:33.176571
916,362,141,t,2020-11-05 21:21:33.317798,2020-11-05 21:21:33.317798
917,363,47,f,2020-11-05 21:21:34.770043,2020-11-05 21:21:34.770043
918,363,115,f,2020-11-05 21:21:34.849642,2020-11-05 21:21:34.849642
919,363,12,t,2020-11-05 21:21:34.920312,2020-11-05 21:21:34.920312
920,364,47,f,2020-11-05 21:21:36.328351,2020-11-05 21:21:36.328351
921,364,115,f,2020-11-05 21:21:36.422277,2020-11-05 21:21:36.422277
922,364,12,t,2020-11-05 21:21:36.530193,2020-11-05 21:21:36.530193
923,365,47,f,2020-11-05 21:21:37.262263,2020-11-05 21:21:37.262263
924,365,115,f,2020-11-05 21:21:37.385621,2020-11-05 21:21:37.385621
925,365,12,t,2020-11-05 21:21:37.498884,2020-11-05 21:21:37.498884
926,366,75,f,2020-11-05 21:21:38.279495,2020-11-05 21:21:38.279495
927,366,155,t,2020-11-05 21:21:38.364216,2020-11-05 21:21:38.364216
928,367,33,f,2020-11-05 21:21:38.952173,2020-11-05 21:21:38.952173
929,367,41,t,2020-11-05 21:21:39.034806,2020-11-05 21:21:39.034806
930,368,33,f,2020-11-05 21:21:40.272152,2020-11-05 21:21:40.272152
931,368,93,t,2020-11-05 21:21:40.353708,2020-11-05 21:21:40.353708
932,369,33,f,2020-11-05 21:21:41.033895,2020-11-05 21:21:41.033895
933,369,69,f,2020-11-05 21:21:41.111293,2020-11-05 21:21:41.111293
934,369,5,t,2020-11-05 21:21:41.201892,2020-11-05 21:21:41.201892
935,370,33,f,2020-11-05 21:21:42.757372,2020-11-05 21:21:42.757372
936,370,93,t,2020-11-05 21:21:42.836183,2020-11-05 21:21:42.836183
937,371,69,f,2020-11-05 21:21:43.441994,2020-11-05 21:21:43.441994
938,371,125,t,2020-11-05 21:21:43.517255,2020-11-05 21:21:43.517255
939,372,69,f,2020-11-05 21:21:44.116657,2020-11-05 21:21:44.116657
940,372,142,t,2020-11-05 21:21:44.194928,2020-11-05 21:21:44.194928
941,373,22,f,2020-11-05 21:21:45.590131,2020-11-05 21:21:45.590131
942,373,153,t,2020-11-05 21:21:45.676813,2020-11-05 21:21:45.676813
943,374,29,f,2020-11-05 21:21:46.429563,2020-11-05 21:21:46.429563
944,374,135,t,2020-11-05 21:21:46.535869,2020-11-05 21:21:46.535869
945,375,29,f,2020-11-05 21:21:47.224086,2020-11-05 21:21:47.224086
946,375,135,t,2020-11-05 21:21:47.310252,2020-11-05 21:21:47.310252
947,376,29,f,2020-11-05 21:21:48.702397,2020-11-05 21:21:48.702397
948,376,135,t,2020-11-05 21:21:48.778308,2020-11-05 21:21:48.778308
949,377,29,f,2020-11-05 21:21:50.408757,2020-11-05 21:21:50.408757
950,377,5,t,2020-11-05 21:21:50.467145,2020-11-05 21:21:50.467145
951,378,29,f,2020-11-05 21:21:51.022747,2020-11-05 21:21:51.022747
952,378,115,t,2020-11-05 21:21:51.107905,2020-11-05 21:21:51.107905
953,379,29,f,2020-11-05 21:21:51.794022,2020-11-05 21:21:51.794022
954,379,135,t,2020-11-05 21:21:51.889158,2020-11-05 21:21:51.889158
955,380,26,f,2020-11-05 21:21:52.554686,2020-11-05 21:21:52.554686
956,381,26,f,2020-11-05 21:21:53.319607,2020-11-05 21:21:53.319607
957,382,2,f,2020-11-05 21:21:54.168914,2020-11-05 21:21:54.168914
958,383,70,f,2020-11-05 21:21:54.846895,2020-11-05 21:21:54.846895
959,384,76,f,2020-11-05 21:21:55.556961,2020-11-05 21:21:55.556961
960,385,32,f,2020-11-05 21:21:56.957177,2020-11-05 21:21:56.957177
961,386,46,f,2020-11-05 21:21:58.501348,2020-11-05 21:21:58.501348
962,387,65,f,2020-11-05 21:21:59.132902,2020-11-05 21:21:59.132902
963,387,75,t,2020-11-05 21:21:59.213443,2020-11-05 21:21:59.213443
964,388,65,f,2020-11-05 21:21:59.839242,2020-11-05 21:21:59.839242
965,388,75,t,2020-11-05 21:21:59.918519,2020-11-05 21:21:59.918519
966,389,65,f,2020-11-05 21:22:00.569652,2020-11-05 21:22:00.569652
967,389,75,t,2020-11-05 21:22:00.665967,2020-11-05 21:22:00.665967
968,390,66,f,2020-11-05 21:22:01.550546,2020-11-05 21:22:01.550546
969,390,89,t,2020-11-05 21:22:01.639288,2020-11-05 21:22:01.639288
970,391,66,f,2020-11-05 21:22:02.300186,2020-11-05 21:22:02.300186
971,391,89,t,2020-11-05 21:22:02.389888,2020-11-05 21:22:02.389888
972,392,66,f,2020-11-05 21:22:03.271681,2020-11-05 21:22:03.271681
973,392,89,t,2020-11-05 21:22:03.363616,2020-11-05 21:22:03.363616
974,393,67,f,2020-11-05 21:22:04.021364,2020-11-05 21:22:04.021364
975,393,128,t,2020-11-05 21:22:04.109537,2020-11-05 21:22:04.109537
976,394,67,f,2020-11-05 21:22:04.743391,2020-11-05 21:22:04.743391
977,394,128,t,2020-11-05 21:22:04.82282,2020-11-05 21:22:04.82282
978,395,67,f,2020-11-05 21:22:05.548624,2020-11-05 21:22:05.548624
979,395,128,t,2020-11-05 21:22:05.632148,2020-11-05 21:22:05.632148
980,396,51,f,2020-11-05 21:22:06.279417,2020-11-05 21:22:06.279417
981,396,120,t,2020-11-05 21:22:06.370969,2020-11-05 21:22:06.370969
982,397,22,f,2020-11-05 21:22:07.052536,2020-11-05 21:22:07.052536
983,397,120,t,2020-11-05 21:22:07.133874,2020-11-05 21:22:07.133874
984,398,22,f,2020-11-05 21:22:07.819653,2020-11-05 21:22:07.819653
985,398,120,t,2020-11-05 21:22:07.922014,2020-11-05 21:22:07.922014
986,399,86,f,2020-11-05 21:22:08.59582,2020-11-05 21:22:08.59582
987,399,109,f,2020-11-05 21:22:08.674375,2020-11-05 21:22:08.674375
988,399,141,t,2020-11-05 21:22:08.761687,2020-11-05 21:22:08.761687
989,400,86,f,2020-11-05 21:22:09.570893,2020-11-05 21:22:09.570893
990,400,109,f,2020-11-05 21:22:09.66091,2020-11-05 21:22:09.66091
991,400,141,t,2020-11-05 21:22:09.7435,2020-11-05 21:22:09.7435
992,401,61,f,2020-11-05 21:22:10.287956,2020-11-05 21:22:10.287956
993,401,50,t,2020-11-05 21:22:10.379201,2020-11-05 21:22:10.379201
994,402,68,f,2020-11-05 21:22:11.037625,2020-11-05 21:22:11.037625
995,402,101,t,2020-11-05 21:22:11.087957,2020-11-05 21:22:11.087957
996,403,79,f,2020-11-05 21:22:12.247638,2020-11-05 21:22:12.247638
997,403,22,f,2020-11-05 21:22:12.306178,2020-11-05 21:22:12.306178
998,403,62,t,2020-11-05 21:22:12.363104,2020-11-05 21:22:12.363104
999,404,79,f,2020-11-05 21:22:12.903485,2020-11-05 21:22:12.903485
1000,404,22,f,2020-11-05 21:22:12.950565,2020-11-05 21:22:12.950565
1001,404,62,t,2020-11-05 21:22:12.998686,2020-11-05 21:22:12.998686
1002,405,79,f,2020-11-05 21:22:13.334221,2020-11-05 21:22:13.334221
1003,405,22,f,2020-11-05 21:22:13.391853,2020-11-05 21:22:13.391853
1004,405,62,t,2020-11-05 21:22:13.439493,2020-11-05 21:22:13.439493
1005,406,30,f,2020-11-05 21:22:14.079342,2020-11-05 21:22:14.079342
1006,406,38,f,2020-11-05 21:22:14.162633,2020-11-05 21:22:14.162633
1007,406,102,t,2020-11-05 21:22:14.273567,2020-11-05 21:22:14.273567
1008,407,30,f,2020-11-05 21:22:15.004169,2020-11-05 21:22:15.004169
1009,407,38,f,2020-11-05 21:22:15.085334,2020-11-05 21:22:15.085334
1010,407,101,t,2020-11-05 21:22:15.174451,2020-11-05 21:22:15.174451
1011,408,104,f,2020-11-05 21:22:15.767908,2020-11-05 21:22:15.767908
1012,408,125,t,2020-11-05 21:22:15.85178,2020-11-05 21:22:15.85178
1013,409,104,f,2020-11-05 21:22:16.45661,2020-11-05 21:22:16.45661
1014,409,125,t,2020-11-05 21:22:16.549362,2020-11-05 21:22:16.549362
1015,410,5,f,2020-11-05 21:22:17.204421,2020-11-05 21:22:17.204421
1016,410,43,t,2020-11-05 21:22:17.27282,2020-11-05 21:22:17.27282
1017,411,5,f,2020-11-05 21:22:17.967112,2020-11-05 21:22:17.967112
1018,411,43,t,2020-11-05 21:22:18.054942,2020-11-05 21:22:18.054942
1019,412,61,f,2020-11-05 21:22:18.688793,2020-11-05 21:22:18.688793
1020,412,142,t,2020-11-05 21:22:18.80334,2020-11-05 21:22:18.80334
1021,413,107,f,2020-11-05 21:22:19.615183,2020-11-05 21:22:19.615183
1022,413,142,t,2020-11-05 21:22:19.705841,2020-11-05 21:22:19.705841
1023,414,68,f,2020-11-05 21:22:20.374084,2020-11-05 21:22:20.374084
1024,414,110,t,2020-11-05 21:22:20.457276,2020-11-05 21:22:20.457276
1025,415,118,f,2020-11-05 21:22:21.109391,2020-11-05 21:22:21.109391
1026,415,55,t,2020-11-05 21:22:21.190206,2020-11-05 21:22:21.190206
1027,416,46,f,2020-11-05 21:22:21.922888,2020-11-05 21:22:21.922888
1028,416,127,t,2020-11-05 21:22:22.005546,2020-11-05 21:22:22.005546
1029,417,50,f,2020-11-05 21:22:23.14141,2020-11-05 21:22:23.14141
1030,417,53,f,2020-11-05 21:22:23.223422,2020-11-05 21:22:23.223422
1031,417,10,t,2020-11-05 21:22:23.317968,2020-11-05 21:22:23.317968
1032,418,33,f,2020-11-05 21:22:23.963416,2020-11-05 21:22:23.963416
1033,418,41,t,2020-11-05 21:22:24.040754,2020-11-05 21:22:24.040754
1034,419,33,f,2020-11-05 21:22:24.675808,2020-11-05 21:22:24.675808
1035,419,41,t,2020-11-05 21:22:24.758649,2020-11-05 21:22:24.758649
1036,420,34,f,2020-11-05 21:22:25.356397,2020-11-05 21:22:25.356397
1037,421,122,f,2020-11-05 21:22:25.930352,2020-11-05 21:22:25.930352
1038,422,60,f,2020-11-05 21:22:26.534543,2020-11-05 21:22:26.534543
1039,422,114,f,2020-11-05 21:22:26.626118,2020-11-05 21:22:26.626118
1040,422,159,t,2020-11-05 21:22:26.712187,2020-11-05 21:22:26.712187
1041,423,60,f,2020-11-05 21:22:27.404798,2020-11-05 21:22:27.404798
1042,423,114,f,2020-11-05 21:22:27.502242,2020-11-05 21:22:27.502242
1043,423,159,t,2020-11-05 21:22:27.599806,2020-11-05 21:22:27.599806
1044,424,101,f,2020-11-05 21:22:28.828692,2020-11-05 21:22:28.828692
1045,424,53,f,2020-11-05 21:22:28.919451,2020-11-05 21:22:28.919451
